ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nationality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International
1384;1;1;1;9500;1;1;148;1;19;38;9;8;134.8;1;0;0;1;1;0;18;0
1391;1;1;2;9500;1;1;140;1;1;1;2;7;131;1;0;0;1;0;1;18;0
1392;1;1;2;9254;1;1;127;1;3;19;3;10;130.9;1;0;0;1;0;0;18;0
1396;1;17;1;9254;1;1;115;1;12;1;9;3;108.7;1;0;0;1;0;1;18;0
1401;1;1;2;171;1;1;140;1;1;3;3;3;138.3;1;0;0;1;0;0;18;0
1402;1;1;2;9254;1;1;136;1;38;38;9;7;125.2;1;0;0;1;0;1;18;0
1404;1;17;5;9500;1;1;143;1;38;1;9;7;130.6;1;0;0;1;0;1;18;0
1415;1;18;3;9500;1;1;131;1;19;1;4;7;127.5;1;0;0;1;0;0;18;0
1417;1;17;5;9085;1;1;130;1;19;19;90;7;115.8;0;0;0;0;0;0;18;0
1418;1;17;1;9670;1;1;130;1;3;19;5;5;121.6;0;0;0;1;0;0;18;0
1419;1;17;4;9147;1;1;122;1;19;19;5;7;116.4;1;0;1;1;0;1;18;0
1421;1;17;4;9853;1;1;143;1;37;37;9;5;127.3;1;0;0;1;0;0;18;0
1424;1;1;1;9254;1;1;129;1;38;38;6;6;118.5;1;0;0;1;0;0;18;0
1425;1;1;2;9130;1;1;140;1;19;37;9;9;129.5;1;0;0;1;0;0;18;0
1431;1;1;3;9500;1;1;144;1;38;38;5;7;128;1;0;0;1;0;1;18;0
1433;1;1;3;9254;1;1;129;1;37;38;7;7;122;1;0;0;1;0;1;18;0
1435;1;1;2;9500;1;1;130;1;1;38;9;9;125.1;1;0;0;1;0;1;18;0
1440;1;1;1;9085;1;1;138;1;38;37;9;6;126.8;1;0;0;1;1;0;18;0
1443;1;17;6;9254;1;1;125;1;1;1;4;3;120.5;1;0;0;1;1;0;18;0
1446;1;1;2;9254;1;1;110;1;4;19;4;3;114.8;1;0;0;0;1;0;18;0
1447;1;1;1;171;1;1;114;1;3;29;3;5;111.9;0;0;0;0;1;0;18;0
1448;1;17;3;9119;1;1;138;1;1;19;4;3;125.4;1;0;0;1;1;1;18;0
1451;1;17;1;9130;1;1;132;1;2;1;4;1;127.8;0;0;0;1;1;0;18;0
1458;1;1;6;9500;1;1;122;1;1;1;3;7;114.3;1;0;0;1;1;0;18;0
1469;1;1;1;9773;1;1;170;1;1;19;9;7;155;0;0;0;1;1;1;18;0
1470;1;1;3;9254;1;1;123;1;1;1;4;3;123.4;1;0;0;1;1;0;18;0
1471;1;17;1;9147;1;1;120;1;3;38;3;7;124.2;1;0;0;1;1;0;18;0
1473;1;17;1;9773;1;1;130;1;19;38;4;9;126.2;0;0;0;1;1;1;18;0
1903;1;1;1;9130;1;1;127;1;1;1;4;4;120.4;1;0;0;1;0;0;18;0
1904;1;17;1;9500;1;1;160;1;19;1;4;10;153;1;0;0;1;0;0;18;0
1907;1;1;6;9500;1;1;117;1;4;12;5;9;119.8;1;0;0;1;0;0;18;0
1908;1;1;6;9500;1;1;141;1;19;1;9;10;126.8;1;0;0;1;0;0;18;0
1911;1;1;2;9670;1;1;120;1;3;19;4;5;115.5;1;0;0;1;0;0;18;0
1913;1;1;2;9556;1;1;125;1;38;1;9;3;116.3;1;0;0;1;0;0;18;0
1914;2;17;3;8014;0;1;123;1;19;37;3;3;113.2;0;0;1;0;0;0;18;0
1915;1;1;1;9853;1;1;142;1;12;12;9;4;132.6;1;0;0;1;0;0;18;0
1916;1;1;4;9500;1;1;148;1;1;37;4;8;132;1;0;0;1;0;0;18;0
1917;1;17;5;9500;1;1;136;1;19;38;5;8;130.3;1;0;0;1;0;1;18;0
1922;1;1;2;9238;1;1;136;1;37;38;9;8;139.2;1;0;0;1;0;0;18;0
1923;1;1;1;9853;1;1;142;1;19;1;9;1;132.6;0;0;0;1;0;0;18;0
1924;1;17;3;9147;1;1;142;1;37;38;5;1;129.4;0;0;0;1;0;0;18;0
1925;1;17;1;9670;1;1;127;1;1;38;4;7;125.6;0;0;1;1;0;1;18;0
1928;1;17;2;9773;1;1;142;1;19;19;9;9;139.9;0;0;0;1;0;1;18;0
1929;1;1;1;9070;1;1;123;1;38;38;9;5;124.8;0;0;0;0;0;1;18;0
1930;1;17;3;9500;1;1;133;1;1;1;9;9;128.5;1;0;0;1;0;1;18;0
1931;1;1;4;9500;1;1;125;1;19;1;1;1;117.8;1;0;0;1;0;0;18;0
1933;1;17;2;9238;1;1;125;1;19;19;3;3;118;1;0;0;1;0;0;18;0
1936;1;17;6;9500;1;1;143;1;1;38;3;3;133.2;1;0;0;1;0;0;18;0
1938;2;1;1;9500;1;1;142;1;19;38;4;5;130.3;0;0;0;1;0;0;18;0
1941;1;1;2;9254;1;1;136;1;1;1;9;4;123.4;1;0;0;1;0;1;18;0
1942;1;1;1;9238;1;1;116;1;38;38;9;6;116.4;1;0;0;1;0;0;18;0
1947;1;1;1;9500;1;1;157;1;19;38;5;3;149.3;0;0;0;1;0;0;18;0
1948;1;17;1;9085;1;1;135;1;1;19;4;10;125.6;1;0;0;1;0;0;18;0
1949;1;1;1;9773;1;1;139;1;38;38;9;9;145;1;0;0;1;0;1;18;0
1954;1;1;4;9254;1;1;132;1;1;38;5;6;122.6;1;0;0;1;0;1;18;0
1957;1;1;4;9238;1;1;125;1;19;1;4;5;122.6;1;1;0;1;0;0;18;0
1968;1;1;3;9085;1;1;135;1;3;2;4;3;121;1;0;0;1;0;0;18;0
1969;1;17;1;9853;1;1;146;1;1;1;3;4;128.2;0;0;1;1;0;0;18;0
1970;1;1;4;9670;1;1;133;1;1;2;4;7;121.1;1;0;0;1;0;0;18;0
1975;1;1;4;9500;1;1;140;1;1;12;3;10;131.6;1;0;0;1;0;0;18;0
1980;1;1;1;9670;1;1;123;1;12;1;9;9;119.2;1;0;0;1;0;1;18;0
1981;1;1;1;9147;1;1;140;1;19;19;9;9;124.3;1;0;0;1;0;1;18;0
1982;1;17;1;9238;1;1;116;1;19;19;7;7;111.1;1;0;0;1;0;1;18;0
1984;1;1;1;9500;1;1;147;1;38;19;5;8;147.3;0;0;0;1;0;0;18;0
1985;1;1;1;9500;1;1;162;1;19;1;5;5;147.5;1;0;0;1;0;1;18;0
1990;1;1;5;9670;1;1;120;1;4;1;4;10;112;1;0;0;1;0;0;18;0
1991;1;17;1;8014;0;1;132;1;37;19;5;5;121.2;0;0;0;1;0;0;18;0
1996;1;1;5;9238;1;1;126;1;30;19;0;2;121.5;1;0;0;1;0;0;18;0
1997;1;17;1;9085;1;1;142;1;3;37;4;8;132.4;1;0;0;1;0;0;18;0
1998;1;17;1;9773;1;1;121;1;37;37;9;9;122.4;0;0;0;1;0;0;18;0
2002;1;1;1;9238;1;1;157;1;38;37;9;5;137.8;0;0;0;1;0;1;18;0
2004;1;17;5;9853;1;1;134;1;19;38;4;8;122.1;1;0;0;1;0;1;18;0
2008;1;16;3;9085;1;1;130;1;37;37;9;2;119.5;1;0;0;1;0;1;18;0
2009;1;1;1;171;1;1;151;1;37;37;9;7;147.5;1;0;0;1;0;0;18;0
2011;1;18;1;9853;1;1;132;1;37;37;9;5;126.1;0;0;0;1;0;1;18;0
2026;1;43;1;9500;1;1;141;1;4;19;4;10;100;0;0;0;1;1;0;18;0
2030;1;1;1;9773;1;1;135;1;37;38;9;6;122.1;1;0;0;1;1;0;18;0
2040;1;1;4;9238;1;1;134;1;38;19;7;7;128.4;1;0;0;1;0;1;18;0
2043;1;1;1;9254;1;1;131;2;37;1;9;3;126.1;1;0;0;1;1;0;18;1
2049;1;17;4;9500;1;1;138;1;3;1;2;5;134.5;1;0;0;1;0;0;18;0
2051;1;1;1;9238;1;1;124;1;37;38;9;3;114.2;0;0;0;1;0;0;18;0
2052;1;17;1;9238;1;1;133;1;38;38;7;7;125.3;1;0;0;1;0;1;18;0
2053;1;1;2;9773;1;1;127;1;1;19;4;5;120.4;1;0;0;1;0;0;18;0
2055;1;1;2;9556;1;1;142;1;1;19;4;5;130.5;1;0;0;1;0;1;18;0
2063;1;1;3;9500;1;1;141;1;1;1;9;9;126.3;1;0;0;1;0;0;18;0
2067;1;1;5;9254;1;1;128;1;19;1;7;10;116.5;1;0;0;1;0;1;18;0
2072;1;1;1;9500;1;1;135;1;19;3;9;4;121.5;1;0;0;1;0;0;18;0
2075;1;1;1;9238;1;1;135;1;19;38;3;9;136.1;1;0;0;1;0;1;18;0
2078;1;17;1;9500;1;1;145;1;19;37;4;8;136.8;1;0;0;1;0;0;18;0
2079;1;17;2;9500;1;1;146;1;3;3;3;6;133.4;1;0;0;1;0;0;18;0
2084;1;1;3;9773;1;1;138;1;3;1;2;3;135.9;1;0;0;1;0;0;18;0
2086;1;1;4;9773;1;1;124;1;19;37;99;90;124;0;0;0;0;0;0;18;0
2088;1;17;1;9130;1;1;157;1;3;2;3;6;150.9;1;0;0;1;0;0;18;0
2091;1;1;5;9500;1;1;142;1;38;37;5;7;128.8;1;0;0;1;0;0;18;0
2093;1;1;1;9500;1;1;156;1;5;4;2;1;140.8;0;0;0;1;0;0;18;0
2094;1;1;1;9500;1;1;151;1;37;37;9;9;138;1;0;0;1;0;0;18;0
2103;1;1;6;9500;1;1;138;1;37;37;9;8;127.2;1;0;0;1;0;1;18;0
2106;1;43;1;9500;1;1;127;1;19;19;4;7;121.1;0;0;0;1;0;1;18;0
2107;1;16;1;9070;1;1;145;1;1;1;3;3;146.1;1;0;0;1;0;0;18;0
2108;1;1;1;9773;1;1;140;1;37;37;9;9;142.5;1;0;0;1;0;0;18;0
2109;1;17;1;9085;1;1;138;1;2;19;2;9;126.8;1;0;0;1;0;0;18;0
2113;1;1;2;9556;1;1;136;1;19;19;9;9;129.5;1;0;0;1;0;0;18;0
2115;1;17;1;9853;1;1;158;1;38;37;5;5;140.2;1;0;0;1;0;0;18;0
2118;1;1;5;9500;1;1;141;1;38;38;9;9;142.3;1;0;0;1;0;0;18;0
2119;1;1;4;9773;1;1;132;11;12;12;90;4;129.9;1;0;0;1;0;0;18;1
2120;1;17;1;171;1;1;133;1;1;1;6;7;134.8;1;0;0;1;0;0;18;0
2125;1;1;1;171;1;1;174;1;5;3;3;3;157.9;0;0;0;1;0;0;18;0
2128;1;1;3;9500;1;1;139;1;18;18;1;1;130.8;1;0;0;0;0;0;18;0
2130;1;1;1;9070;1;1;182;1;19;1;5;7;156.8;1;0;0;1;0;0;18;0
2131;1;1;1;9085;1;1;125;1;19;37;3;7;126.8;0;0;0;1;0;0;18;0
2135;1;1;3;9500;1;1;150;1;19;38;1;1;130.8;1;0;0;1;0;0;18;0
2137;1;17;5;9070;1;1;131;1;37;37;9;9;126.1;1;0;0;0;0;0;18;0
2141;1;17;5;9500;1;1;137;1;1;1;5;4;131.1;1;0;0;1;0;0;18;0
2146;1;17;1;9130;1;1;143;1;3;3;2;2;131.8;1;0;1;0;0;0;18;0
2148;1;1;6;9254;1;1;129;1;38;19;9;5;117.8;1;0;0;1;0;0;18;0
2157;1;17;2;171;1;1;137;1;1;1;4;1;143.3;1;0;0;1;0;0;18;0
2160;1;17;4;9254;1;1;133;1;37;37;5;8;128.5;1;0;0;1;0;1;18;0
2162;1;17;2;9670;1;1;123;1;34;37;0;0;114.6;1;0;1;0;0;0;18;0
2165;1;1;2;9773;1;1;159;1;1;1;3;3;151;1;0;0;1;0;0;18;0
2167;1;17;1;9500;1;1;148;1;38;37;5;9;137.8;1;0;0;1;0;1;18;0
2169;1;18;2;9500;1;1;131;1;1;3;3;2;121.2;1;0;0;1;0;0;18;0
2176;1;1;1;171;1;1;156;1;19;38;9;1;153.6;1;0;0;1;0;0;18;0
2177;1;1;4;9070;1;1;167;1;1;1;7;3;158.3;1;0;0;1;0;0;18;0
2179;1;17;1;9500;1;1;147;1;1;1;5;5;134.9;0;1;0;1;0;0;18;0
2182;1;17;1;9238;1;1;128;1;19;19;5;4;116.5;0;0;0;1;0;1;18;0
2187;1;1;1;9070;1;1;124;1;19;37;4;4;126.8;0;0;0;1;0;1;18;0
2188;1;1;6;9500;1;1;140;1;19;38;5;7;128.5;1;0;0;1;0;1;18;0
2191;1;17;1;171;1;1;144;1;37;37;9;6;129.3;1;0;0;1;1;1;18;0
2192;1;1;6;9500;1;1;138;1;4;19;2;3;124.7;1;0;0;1;1;0;18;0
2194;1;17;1;9119;1;1;142;1;19;38;9;7;127.3;0;0;0;1;1;0;18;0
2506;1;1;6;9500;1;1;143;1;19;19;9;9;127;1;0;0;1;0;1;18;0
2507;1;1;1;9556;1;1;123;1;19;19;4;9;113.8;1;0;0;1;0;0;18;0
2511;1;10;2;9773;1;1;154.4;22;19;38;3;5;154.4;1;0;0;0;0;0;18;1
2512;1;15;1;9500;1;1;190;108;3;2;122;4;190;1;0;0;1;0;0;18;1
2514;1;10;2;9085;1;1;163.3;22;19;1;4;9;163.3;0;0;0;1;0;0;18;1
2518;1;1;3;9500;1;1;139;1;19;1;9;5;135;1;0;0;1;0;1;18;0
2519;1;17;1;9254;1;1;142;1;19;39;5;4;141.7;0;0;0;1;0;1;18;0
2520;1;1;3;9773;1;1;133.1;1;38;38;5;5;131.3;1;0;0;1;0;1;18;0
2521;1;1;6;9254;1;1;126;1;38;37;5;7;123.9;1;0;0;1;0;1;18;0
2522;1;1;2;9254;1;1;131;1;4;3;7;4;126.1;1;0;0;1;0;0;18;0
2526;1;1;2;9085;1;1;122;1;3;1;4;7;116.1;1;0;0;1;0;0;18;0
2527;1;1;4;9070;1;1;143;1;1;1;9;7;134.6;1;0;0;1;0;1;18;0
2528;1;17;6;9500;1;1;135;1;19;19;7;7;128;1;0;0;1;0;1;18;0
2529;1;17;2;9773;1;1;148;1;3;38;2;6;144.2;1;0;0;1;0;0;18;0
2530;1;17;1;9147;1;1;134;1;19;38;4;8;129.5;0;0;0;1;0;1;18;0
2531;1;17;1;9773;1;1;122;1;1;1;4;7;116.8;1;0;1;1;0;0;18;0
2534;1;17;1;9130;1;1;138;1;2;19;2;6;126.3;1;0;0;1;0;1;18;0
2540;1;18;1;9130;1;1;135;1;38;19;9;5;121.7;1;0;0;1;0;1;18;0
2543;1;17;2;9556;1;1;136;1;1;1;9;9;128.3;0;0;0;1;0;1;18;0
2546;1;1;3;9773;1;1;153;1;3;1;2;8;137.6;1;0;0;1;0;0;18;0
2549;1;1;2;9773;1;1;130;1;19;19;9;9;126.9;1;0;0;1;1;1;18;0
2555;1;18;4;9119;1;1;134;1;19;38;194;175;124.9;1;0;1;1;1;0;18;0
2556;1;1;1;9119;1;1;163;1;19;37;5;8;150.8;1;0;0;1;1;0;18;0
2558;1;1;2;171;1;1;165;1;3;3;2;2;163.6;1;0;0;1;0;0;18;0
2560;1;1;1;9773;1;1;156;1;19;1;5;10;136.8;1;0;0;1;0;0;18;0
2561;1;17;5;9853;1;1;141;1;3;19;2;7;130.9;1;0;0;1;0;0;18;0
2562;1;1;3;9500;1;1;143;1;19;37;7;7;127;1;0;0;1;0;0;18;0
2567;1;17;1;9500;1;1;142;1;38;1;5;4;136.6;0;0;0;1;0;1;18;0
2570;1;1;2;9773;1;1;148;1;19;1;3;9;140;1;0;0;1;0;1;18;0
2571;1;1;4;9500;1;1;137;1;19;37;9;7;130.8;0;0;1;1;0;0;18;0
2579;1;17;4;9500;1;1;146;1;19;37;5;8;135.8;1;0;0;1;0;0;18;0
2580;1;1;1;9238;1;1;148;1;37;37;9;9;143.5;0;0;0;1;0;0;18;0
2581;1;1;1;9238;1;1;145;1;19;37;4;7;148.9;1;0;0;1;0;1;18;0
2583;1;1;1;9147;1;1;160;1;38;37;9;5;159.3;0;0;0;1;0;0;18;0
2590;1;1;4;9853;1;1;134;1;19;1;5;9;127.4;1;0;0;1;0;0;18;0
2596;1;17;1;9070;1;1;135;1;19;37;5;9;145.9;0;0;0;1;0;1;18;0
2598;1;43;1;171;1;1;145;1;19;38;9;9;100;0;0;0;1;0;1;18;0
2600;1;17;3;9853;1;1;118;1;38;38;7;7;121.2;1;0;0;1;0;0;18;0
2608;1;1;1;9773;1;1;128;1;37;1;9;7;124.2;1;0;0;1;0;0;18;0
2611;1;17;2;9500;1;1;138;1;1;38;5;8;132.8;1;0;0;1;0;0;18;0
2615;1;1;4;9119;1;1;126;1;3;19;2;9;123.6;1;0;0;1;1;0;18;0
2616;1;1;1;9130;1;1;148;1;1;1;9;9;141.7;0;0;0;0;1;0;18;0
2617;1;17;1;9853;1;1;160;1;19;38;5;7;139;1;0;0;1;0;1;18;0
2627;1;1;1;9500;1;1;148;1;1;1;4;3;137.5;0;0;0;1;1;0;18;0
2629;1;1;1;9147;1;1;120;1;1;19;7;7;111.3;0;0;0;1;1;1;18;0
2638;1;16;2;171;1;1;145;1;3;3;2;2;143.6;1;0;0;1;1;0;18;0
2639;1;17;1;9147;1;1;127;1;37;38;9;7;115.8;1;0;0;1;1;0;18;0
2671;1;17;5;9119;1;1;138;1;19;19;5;5;123.3;1;0;1;1;1;0;18;0
2694;1;1;1;9003;1;1;140;1;38;1;9;4;138.3;0;0;0;1;1;0;18;0
2695;1;1;2;9773;1;1;140;1;1;1;4;3;131.6;0;0;0;1;1;1;18;0
2700;1;1;1;9500;1;1;157;1;37;37;9;9;143;0;0;0;1;1;0;18;0
2709;1;5;3;9070;1;1;157;1;3;1;9;6;138.1;1;0;0;1;0;0;18;0
2719;1;1;1;9500;1;1;138;1;1;1;3;4;132.5;1;0;0;1;0;0;18;0
2721;1;1;2;9085;1;1;141;1;1;38;9;8;128.9;1;0;0;1;0;1;18;0
2724;1;17;2;9147;1;1;133;1;19;1;9;3;120.1;1;0;0;1;0;1;18;0
2728;1;17;2;9500;1;1;129;1;38;19;5;7;124;1;0;0;1;0;1;18;0
2731;1;1;1;9238;1;1;133;1;4;1;5;5;131.6;0;0;0;1;0;0;18;0
2734;1;17;2;9238;1;1;118;1;1;19;4;10;110.7;1;1;0;1;0;0;18;0
2738;1;1;1;9130;1;1;144;1;3;1;2;4;134.9;1;0;1;1;0;0;18;0
2739;1;17;2;9147;1;1;146;1;38;37;6;6;143.9;0;0;0;1;0;0;18;0
2766;1;16;4;9500;1;1;145;1;1;1;4;4;127.5;1;0;0;1;0;0;18;0
2770;1;1;1;9500;1;1;124;1;1;19;9;8;116.7;1;0;0;1;0;1;18;0
2771;1;17;6;9556;1;1;134;1;19;38;7;7;128.5;1;0;0;1;0;1;18;0
2772;1;1;4;9500;1;1;137;1;37;37;9;9;127.5;1;0;0;1;0;0;18;0
2776;1;1;4;9500;1;1;142;1;38;37;9;5;127.3;1;0;0;1;0;0;18;0
2777;1;17;2;171;1;1;141;1;19;37;9;9;136.1;1;0;0;1;0;1;18;0
2781;1;1;3;9500;1;1;137;1;38;38;5;7;122.7;1;0;0;1;0;1;18;0
2785;1;1;1;9070;1;1;152;1;37;37;5;7;136.3;0;0;0;1;0;1;18;0
2794;1;1;1;171;1;1;168;1;38;37;9;8;155.1;1;0;1;0;1;1;18;0
2801;1;1;1;9254;1;1;145;1;3;19;3;8;134.9;1;0;0;1;0;0;18;0
2808;1;1;1;9670;1;1;122;1;12;12;5;7;126.6;1;0;0;1;0;0;18;0
2809;1;1;1;9773;1;1;123;1;1;38;9;9;116.7;0;0;0;1;0;1;18;0
2813;1;17;5;9500;1;1;140;1;1;1;4;3;131.1;1;0;0;1;0;0;18;0
2815;1;1;1;171;1;1;143;1;3;38;2;10;129.7;1;0;0;1;0;0;18;0
2820;1;43;1;9773;1;1;127;1;19;1;5;5;117.6;1;0;0;1;0;0;18;0
2821;1;18;6;9500;1;1;144;1;1;1;3;6;130.8;1;0;0;1;0;0;18;0
2829;1;1;2;9070;1;1;129;1;3;4;2;2;136.4;1;0;0;1;0;0;18;0
2832;1;17;3;9147;1;1;137;1;1;1;4;7;124.4;1;0;0;1;0;0;18;0
2840;1;1;2;9085;1;1;148;1;38;19;4;9;134.7;1;0;0;1;0;0;18;0
2852;1;1;3;9773;1;1;130;1;1;37;4;5;120.9;1;0;1;1;0;0;18;0
2854;1;18;3;9070;1;1;164;1;1;1;5;3;161.2;1;0;0;1;0;0;18;0
2856;1;17;1;9500;1;1;137;1;1;1;9;9;127.9;1;0;0;1;0;1;18;0
2858;1;1;1;171;1;1;163;1;1;1;4;3;149.7;1;0;0;1;0;1;18;0
2862;1;1;1;9085;1;1;140;1;3;3;2;2;146.4;0;0;0;1;0;0;18;0
2888;1;1;1;9853;1;1;153;1;19;37;9;9;153.7;0;0;0;1;0;1;18;0
2890;1;17;4;9670;1;1;126;1;38;19;9;6;119.4;1;0;0;1;0;1;18;0
2893;1;1;2;9670;1;1;131;1;1;19;4;7;135.9;1;0;0;1;0;1;18;0
2898;1;43;1;9500;1;1;136;1;3;3;2;2;100;0;0;0;1;0;0;18;0
2904;1;17;1;9238;1;1;116;1;1;1;3;3;119.2;1;0;0;1;0;1;18;0
2908;2;1;4;9500;1;1;140;1;1;37;4;9;128;0;0;0;1;0;1;18;0
2911;1;17;2;9773;1;1;123;1;1;1;3;3;120.9;1;0;0;1;0;0;18;0
2912;1;1;6;9500;1;1;143;1;19;19;4;4;135.3;1;0;0;1;0;0;18;0
2921;1;1;1;171;1;1;162;1;19;19;4;7;152.9;1;0;0;1;0;1;18;0
2926;1;1;1;9773;1;1;154;1;37;37;9;7;150.2;0;0;0;1;0;1;18;0
2934;1;1;6;9500;1;1;144;1;19;19;9;9;130.5;1;0;0;1;0;0;18;0
2945;1;1;4;9500;1;1;118;1;4;3;2;3;110.7;1;0;0;1;0;0;18;0
2949;1;1;6;9853;1;1;136;1;1;19;5;5;122;0;0;0;1;0;0;18;0
2952;1;1;3;9085;1;1;138;1;1;1;4;8;128.7;1;0;0;1;0;0;18;0
2956;1;1;1;171;1;1;139;1;37;37;9;9;124;1;0;0;1;0;0;18;0
2962;1;1;1;9500;1;1;139;1;19;37;9;9;131.5;1;0;0;1;0;0;18;0
2963;1;18;3;9070;1;1;134;1;1;1;3;4;121.4;0;0;0;1;0;0;18;0
2967;1;42;1;9500;1;1;157;1;3;3;3;3;100;0;0;0;1;0;0;18;0
2968;1;17;4;9500;1;1;138;1;4;1;2;1;133;1;0;0;1;0;0;18;0
2973;1;5;1;9085;1;1;150;1;1;1;4;4;139.4;0;0;0;1;0;0;18;0
2981;1;17;4;9773;1;1;138;1;37;19;5;7;133.5;1;0;0;0;0;0;18;0
2985;1;42;4;9500;1;6;133;1;1;19;2;9;127.8;1;0;0;1;0;1;18;0
2990;1;1;2;9254;1;1;137;1;38;19;9;7;125.1;1;0;0;1;0;0;18;0
2991;1;1;1;9130;1;1;172;1;19;19;9;9;163.3;1;0;0;1;0;1;18;0
2995;1;17;1;9773;1;1;136;1;1;38;9;8;131.5;1;0;0;1;0;0;18;0
2996;1;17;5;9500;1;1;137;1;1;1;5;5;132.6;1;0;0;1;0;1;18;0
2997;1;17;1;9238;1;1;128;1;19;1;0;5;122.1;1;0;0;1;0;0;18;0
3005;1;17;1;9147;1;1;135;1;37;38;9;9;128;1;0;1;1;0;1;18;0
3006;1;1;4;9500;1;1;122;1;19;38;7;7;117.1;1;0;0;1;0;1;18;0
3007;1;1;4;9147;1;1;137;1;1;19;4;5;136.3;0;0;0;1;0;0;18;0
3009;1;1;1;9130;1;1;137;1;40;19;2;9;130.7;1;0;0;1;0;0;18;0
3012;1;1;1;9085;1;1;132;1;2;2;6;6;128.5;0;0;0;1;0;0;18;0
3014;1;17;1;9670;1;1;132;1;1;1;3;3;119.4;1;0;0;1;0;1;18;0
3016;1;1;4;9500;1;1;136;1;38;1;5;6;133.9;1;0;0;1;0;0;18;0
3018;1;1;1;9500;1;1;130;1;3;3;1;5;118.8;0;0;0;1;0;0;18;0
3022;1;1;1;9500;1;1;147;1;3;1;2;3;131.6;0;0;0;1;0;0;18;0
3025;1;1;1;171;1;1;169;1;19;37;9;7;176;1;0;0;1;0;1;18;0
3026;1;1;6;9500;1;1;149;1;1;1;4;9;133;1;0;0;1;0;1;18;0
3027;1;1;4;9773;1;1;137;1;3;19;2;3;139.8;1;1;0;1;0;0;18;0
3035;1;1;1;9085;1;1;139;1;3;4;2;2;130.6;0;0;0;1;0;0;18;0
3036;1;1;1;9254;1;1;136;1;12;1;4;4;122;1;0;0;1;0;0;18;0
3039;1;1;1;9773;1;1;122;1;38;19;9;9;126.6;1;0;0;1;0;0;18;0
3042;1;17;5;9500;1;1;130;1;19;1;9;4;128.8;1;0;0;1;0;0;18;0
3043;1;17;4;9670;1;1;110;1;1;37;7;7;111.1;1;0;0;0;0;0;18;0
3048;1;1;4;9773;1;1;137;1;37;37;0;90;134.2;1;0;0;1;0;0;18;0
3049;1;1;1;9147;1;1;130;1;1;19;3;3;123;0;0;0;1;0;1;18;0
3050;1;1;2;9085;1;1;127;1;38;37;5;7;123.9;1;0;0;1;0;0;18;0
3057;1;17;2;9773;1;1;132;1;19;19;9;6;120.1;1;0;0;1;0;1;18;0
3059;1;1;4;9500;1;1;133;1;38;19;8;7;127.3;1;0;0;1;0;0;18;0
3062;1;17;2;9254;1;1;129;1;12;37;9;9;122;1;0;0;1;0;0;18;0
3063;1;17;3;9670;1;1;110;1;19;1;4;4;107.5;1;0;0;1;0;1;18;0
3088;1;1;6;9147;1;1;139;1;19;12;4;4;125;1;0;0;1;0;0;18;0
3095;1;17;2;9254;1;1;130;1;19;19;7;7;121.6;1;0;0;1;0;1;18;0
3096;1;1;4;9238;1;1;118;1;19;38;9;9;110;0;0;0;1;0;1;18;0
3107;1;1;6;9500;1;1;141;1;1;38;4;5;125;1;0;0;1;0;1;18;0
3109;1;1;5;9773;1;1;127;1;38;1;4;5;121.1;1;0;0;1;0;0;18;0
3110;1;1;1;9147;1;1;177;1;1;38;3;9;162.3;0;0;0;1;0;1;18;0
3117;1;1;5;9500;1;1;144;1;37;37;7;9;126.8;1;0;1;0;0;0;18;0
3124;1;1;1;9500;1;1;147;1;38;38;9;9;142;1;0;0;1;0;0;18;0
3130;1;1;1;9773;1;1;121;1;1;38;4;9;114.4;0;0;0;1;0;1;18;0
3131;1;17;1;9238;1;1;134;1;3;1;3;4;133;1;0;0;1;0;0;18;0
3133;1;1;1;9130;1;1;151;1;3;1;2;4;151;1;0;0;1;0;0;18;0
3135;1;17;1;9500;1;1;141;1;2;38;2;10;135.4;1;0;0;1;0;0;18;0
3137;1;1;1;9085;1;1;133;1;38;37;9;7;120.1;1;0;0;1;0;0;18;0
3145;1;1;1;9238;1;1;165;1;37;38;9;8;152.4;1;0;0;1;0;1;18;0
3147;1;1;1;9238;1;1;126;1;3;1;5;5;125.7;0;0;0;1;0;1;18;0
3152;1;1;1;171;1;1;159;1;3;1;4;4;162.2;1;0;1;0;0;0;18;0
3153;1;17;1;9773;1;1;177;1;2;1;123;135;155.7;0;0;1;1;0;1;18;0
3155;1;1;5;9500;1;1;125;1;1;1;3;8;115.6;1;0;0;1;0;0;18;0
3156;1;1;2;9147;1;1;130;1;37;37;9;9;117.8;0;0;0;1;0;0;18;0
3166;1;1;1;9085;1;1;134;1;1;1;2;7;128.4;1;0;0;1;0;1;18;0
3167;1;17;2;9853;1;1;123;1;3;1;2;3;124.1;1;0;0;1;0;0;18;0
3170;1;1;3;9500;1;1;134;1;1;37;8;7;120.5;1;0;0;1;1;1;18;0
3173;1;17;3;9254;1;1;127;1;12;38;5;7;116.9;1;0;1;1;0;0;18;0
3178;1;1;1;9670;1;1;133;1;38;38;9;9;128.1;1;0;0;1;1;1;18;0
3181;1;17;1;9070;1;1;157;1;3;3;3;3;146.2;0;0;0;1;1;0;18;0
