ID;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
3602;0;6;7;6;13.16666667;0;0;6;7;6;12.66666667;0;16.2;0.3;-0.92;Graduate
3603;0;6;6;6;12.83333333;0;0;6;8;6;12.83333333;0;12.4;0.5;1.79;Graduate
3605;0;6;6;6;11.83333333;0;0;6;6;6;12.16666667;0;12.7;3.7;-1.7;Graduate
3606;0;6;6;5;12.8;0;0;6;11;3;12.75;0;15.5;2.8;-4.06;Graduate
3612;0;6;9;6;14.66666667;0;0;6;7;6;13.85714286;0;8.9;1.4;3.51;Graduate
3619;0;6;6;6;12.5;0;0;6;6;6;13.83333333;0;8.9;1.4;3.51;Graduate
3620;0;6;7;6;13.33333333;0;0;6;7;6;13.5;0;12.4;0.5;1.79;Graduate
3622;0;7;7;7;15.10142857;0;0;8;8;8;16.09375;0;11.1;0.6;2.02;Graduate
3623;0;6;6;6;13.16666667;0;0;6;6;6;16;0;10.8;1.4;1.74;Graduate
3625;0;5;9;3;11.66666667;0;0;5;9;4;11.75;0;8.9;1.4;3.51;Graduate
3630;0;6;6;6;13.83333333;0;0;6;7;6;14.28571429;0;8.9;1.4;3.51;Graduate
3631;0;7;10;6;12.35714286;0;0;8;9;7;13;0;13.9;-0.3;0.79;Graduate
3634;5;10;14;9;12.41666667;0;5;9;14;7;13;0;10.8;1.4;1.74;Graduate
3635;0;5;7;4;12.75;0;0;5;6;4;12.75;0;7.6;2.6;0.32;Graduate
3636;12;21;33;18;14.93333333;12;12;21;33;18;14.93333333;12;7.6;2.6;0.32;Graduate
3637;0;6;6;6;13;0;0;6;7;6;11.66666667;0;8.9;1.4;3.51;Graduate
3639;0;7;10;7;14.455;0;0;8;8;8;13.91;0;15.5;2.8;-4.06;Graduate
3640;0;6;8;6;14;0;0;6;7;6;13.28571429;0;11.1;0.6;2.02;Graduate
3641;0;6;6;6;13.5;0;0;6;7;6;12.66666667;0;11.1;0.6;2.02;Graduate
3643;0;6;6;6;11.66666667;0;0;6;12;5;14;0;10.8;1.4;1.74;Graduate
3644;0;5;6;4;12;0;0;5;8;5;13.33333333;1;10.8;1.4;1.74;Graduate
3645;0;6;7;6;11.71428571;0;0;6;6;6;11.83333333;0;13.9;-0.3;0.79;Graduate
3646;0;6;8;6;12.66666667;0;0;6;7;6;12.42857143;0;11.1;0.6;2.02;Graduate
3649;0;8;8;7;12.32857143;0;0;8;8;7;12.32857143;0;12.7;3.7;-1.7;Graduate
3651;5;12;12;12;13.25;0;5;12;12;11;12.72727273;0;15.5;2.8;-4.06;Graduate
3653;0;7;7;7;13.3;0;0;8;8;8;15.125;0;15.5;2.8;-4.06;Graduate
3655;0;6;6;6;12.83333333;0;0;6;7;6;12.16666667;0;11.1;0.6;2.02;Graduate
3656;3;6;6;6;12.83333333;0;2;6;6;6;12.83333333;0;13.9;-0.3;0.79;Graduate
3657;0;5;10;3;12.66666667;1;0;5;7;3;13;0;12.7;3.7;-1.7;Graduate
3658;0;7;8;6;13.27142857;0;0;8;8;7;14.47142857;0;13.9;-0.3;0.79;Graduate
3659;0;5;5;5;12.4;0;0;5;6;5;12.83333333;0;10.8;1.4;1.74;Graduate
3662;0;6;7;6;14.28571429;0;0;6;8;6;13.25;0;8.9;1.4;3.51;Graduate
3663;0;5;7;3;12.33333333;0;0;5;9;5;12.6;0;10.8;1.4;1.74;Graduate
3664;0;7;10;6;12.58333333;0;0;8;8;7;12.67142857;0;13.9;-0.3;0.79;Graduate
3669;0;6;8;6;12.66666667;0;0;6;7;6;12.66666667;0;8.9;1.4;3.51;Graduate
3670;0;8;11;6;12.49166667;0;0;8;11;6;12.49166667;0;12.7;3.7;-1.7;Graduate
3671;6;12;12;12;13.66666667;0;4;11;12;11;14.16666667;0;8.9;1.4;3.51;Graduate
3672;0;6;13;6;16;0;0;6;8;6;14.5;0;15.5;2.8;-4.06;Graduate
3673;2;6;8;6;14.14285714;0;1;6;7;6;13;0;13.9;-0.3;0.79;Graduate
3674;0;6;9;6;11.83333333;0;0;6;9;4;13.75;0;11.1;0.6;2.02;Graduate
3675;0;6;6;6;12.66666667;0;0;6;8;6;13;0;10.8;1.4;1.74;Graduate
3676;0;6;6;6;12.5;0;0;6;6;6;12.66666667;0;7.6;2.6;0.32;Graduate
3677;5;11;16;9;10.88888889;0;2;10;20;4;11.25;1;9.4;-0.8;-3.12;Graduate
3679;0;6;6;6;15.16666667;0;0;6;6;6;16;0;13.9;-0.3;0.79;Graduate
3680;0;6;8;6;12.66666667;0;0;6;7;6;12;0;12.7;3.7;-1.7;Graduate
3684;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Graduate
3689;0;6;8;5;12.6;0;0;6;11;4;11.25;0;12.4;0.5;1.79;Graduate
3691;0;5;8;5;11.6;1;0;5;10;4;10.75;0;9.4;-0.8;-3.12;Graduate
3697;0;6;6;6;12.66666667;0;0;6;7;5;11.4;0;9.4;-0.8;-3.12;Graduate
3699;0;7;14;5;12.87857143;0;0;8;15;7;11.85625;0;15.5;2.8;-4.06;Graduate
3705;0;6;6;6;14.16666667;0;0;6;6;6;14;0;13.9;-0.3;0.79;Graduate
3707;0;5;8;5;11.2;0;0;5;13;4;11.25;0;12.7;3.7;-1.7;Graduate
3708;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0.5;1.79;Graduate
3711;0;5;7;4;12.25;0;0;5;7;5;12;0;7.6;2.6;0.32;Graduate
3718;0;0;0;0;0;0;0;0;0;0;0;0;7.6;2.6;0.32;Graduate
3728;0;6;8;4;14.25;0;0;6;10;5;14;0;10.8;1.4;1.74;Graduate
3729;8;12;12;11;14.45454545;0;7;11;11;10;14.2;0;11.1;0.6;2.02;Graduate
3730;8;12;13;12;14.53846154;0;4;12;14;12;14.46153846;0;15.5;2.8;-4.06;Graduate
3731;0;7;10;6;12.73333333;0;0;8;10;7;11.95;0;16.2;0.3;-0.92;Graduate
3733;0;0;0;0;0;0;0;0;0;0;0;0;12.7;3.7;-1.7;Graduate
3736;0;7;7;6;13.2;0;0;7;7;6;13.2;0;7.6;2.6;0.32;Graduate
3739;0;5;5;5;13.6;0;0;5;6;5;14.6;0;8.9;1.4;3.51;Graduate
3743;0;6;9;5;13.5;0;0;6;6;6;14;0;12.4;0.5;1.79;Graduate
3746;0;0;0;0;0;0;0;0;0;0;0;0;16.2;0.3;-0.92;Graduate
3747;0;8;8;8;12.82875;0;0;8;8;8;12.82875;0;9.4;-0.8;-3.12;Graduate
3748;0;5;6;0;0;5;0;5;6;4;13.75;1;10.8;1.4;1.74;Graduate
3750;0;6;6;6;14.66666667;0;0;6;6;6;13.16666667;0;9.4;-0.8;-3.12;Graduate
3751;0;8;8;7;13.93714286;0;0;8;8;7;13.93714286;0;10.8;1.4;1.74;Graduate
3752;7;12;12;10;14.7;0;8;12;12;12;14.58333333;0;15.5;2.8;-4.06;Graduate
3753;0;6;6;6;11.66666667;0;0;6;6;5;12.2;0;12.7;3.7;-1.7;Graduate
3754;0;7;7;6;14.85;0;0;7;7;6;14.85;0;7.6;2.6;0.32;Graduate
3757;0;6;14;5;12.4;0;0;6;10;5;11.6;0;9.4;-0.8;-3.12;Graduate
3758;0;7;10;7;13.398;0;0;8;8;8;13.5425;0;15.5;2.8;-4.06;Graduate
3761;13;15;19;13;11.76923077;0;12;14;17;14;11.92857143;0;9.4;-0.8;-3.12;Graduate
3763;0;6;8;6;13.28571429;0;0;6;11;6;13;0;11.1;0.6;2.02;Graduate
3764;0;6;6;6;11.66666667;0;0;6;8;6;11.16666667;0;15.5;2.8;-4.06;Graduate
3765;0;6;13;6;11.5;0;0;6;9;5;12.2;0;11.1;0.6;2.02;Graduate
3766;0;7;9;6;13.08166667;0;0;8;12;6;13.15;0;11.1;0.6;2.02;Graduate
3767;0;6;6;6;12.66666667;0;0;6;6;6;13;0;15.5;2.8;-4.06;Graduate
3772;0;6;10;5;11.66666667;0;0;6;7;5;12.6;0;12.4;0.5;1.79;Graduate
3773;0;6;6;6;13.5;0;0;6;7;6;13.42857143;0;11.1;0.6;2.02;Graduate
3775;0;6;6;6;13.16666667;0;0;6;7;6;14.14285714;0;11.1;0.6;2.02;Graduate
3777;0;6;10;6;13.375;0;0;6;10;6;13;0;16.2;0.3;-0.92;Graduate
3778;0;6;6;6;13.16666667;0;0;6;6;6;12.66666667;0;15.5;2.8;-4.06;Graduate
3781;0;8;8;7;13.15428571;0;0;8;8;7;13.15428571;0;10.8;1.4;1.74;Graduate
3782;0;6;6;6;12.83333333;0;0;6;6;6;12.83333333;0;9.4;-0.8;-3.12;Graduate
3783;0;7;10;7;12.14285714;0;0;7;7;7;13.14285714;0;12.4;0.5;1.79;Graduate
3791;0;7;9;7;14.59444444;0;0;8;10;8;13.472;0;15.5;2.8;-4.06;Graduate
3796;0;5;8;5;14;0;0;5;6;5;13.2;0;8.9;1.4;3.51;Graduate
3797;0;6;8;6;13.57142857;0;0;6;7;5;11.8;0;8.9;1.4;3.51;Graduate
3799;0;6;8;6;14.25;0;0;6;7;6;13.85714286;0;11.1;0.6;2.02;Graduate
3802;0;8;8;7;13.54285714;0;0;8;8;7;13.54285714;0;12.7;3.7;-1.7;Graduate
3803;3;9;9;9;13.11111111;0;2;7;10;7;11.71428571;0;12.7;3.7;-1.7;Graduate
3804;3;9;11;9;12.66666667;0;2;7;7;7;12.14285714;0;7.6;2.6;0.32;Graduate
3807;0;6;6;6;13.66666667;0;0;6;6;6;13.33333333;0;9.4;-0.8;-3.12;Graduate
3808;0;6;6;6;13.83333333;0;1;6;6;6;12.83333333;0;7.6;2.6;0.32;Graduate
3813;8;11;11;9;11.66666667;0;8;11;13;9;12.55555556;0;10.8;1.4;1.74;Graduate
3814;12;14;14;14;16.5;0;8;11;11;11;16.90909091;0;8.9;1.4;3.51;Graduate
3815;8;10;14;9;12.33333333;0;3;7;10;7;11.77777778;0;7.6;2.6;0.32;Graduate
3818;17;18;19;18;11.89473684;0;12;13;13;13;12.92307692;0;15.5;2.8;-4.06;Graduate
3823;0;6;6;6;15.16666667;0;0;6;6;6;14.83333333;0;9.4;-0.8;-3.12;Graduate
3828;0;6;10;5;12.6;0;0;6;6;5;13.2;0;12.4;0.5;1.79;Graduate
3831;0;8;8;7;12.36571429;0;0;8;8;7;12.36571429;0;10.8;1.4;1.74;Graduate
3835;0;6;10;4;14;0;0;6;9;6;12.33333333;0;9.4;-0.8;-3.12;Graduate
3845;0;5;8;3;14;0;0;5;5;5;12.8;0;7.6;2.6;0.32;Graduate
3850;0;6;6;6;13.83333333;0;0;6;6;6;13.66666667;0;11.1;0.6;2.02;Graduate
3856;0;6;6;6;16.83333333;0;0;6;6;6;16.66666667;0;8.9;1.4;3.51;Graduate
3857;0;6;8;6;13.57142857;0;0;6;9;5;13.2;0;12.7;3.7;-1.7;Graduate
3858;0;5;11;5;14.71428571;0;0;5;14;5;14.375;5;16.2;0.3;-0.92;Graduate
3863;0;6;6;5;12;0;0;6;6;6;12.83333333;0;12.7;3.7;-1.7;Graduate
3864;0;6;10;6;11.125;0;0;6;7;6;11.85714286;0;7.6;2.6;0.32;Graduate
3868;0;8;8;7;14.54;0;0;8;8;7;14.54;0;10.8;1.4;1.74;Graduate
3869;0;6;9;6;12.16666667;0;0;6;14;4;13;0;12.4;0.5;1.79;Graduate
3871;0;6;8;6;14.75;0;0;6;9;5;14.33333333;0;11.1;0.6;2.02;Graduate
3872;0;5;8;5;12.375;0;0;5;7;5;11.66666667;0;13.9;-0.3;0.79;Graduate
3873;0;7;7;6;12.73333333;0;0;7;7;6;12.73333333;0;7.6;2.6;0.32;Graduate
3878;0;8;8;8;14.2;0;0;8;8;8;14.2;0;9.4;-0.8;-3.12;Graduate
3879;0;7;7;6;13.55;0;0;7;7;6;13.55;0;7.6;2.6;0.32;Graduate
3880;0;5;5;5;11.6;0;0;5;6;5;11.16666667;0;15.5;2.8;-4.06;Graduate
3881;0;6;7;6;13.57142857;0;0;6;7;6;15.28571429;0;13.9;-0.3;0.79;Graduate
3882;0;6;6;6;13.83333333;0;0;6;6;6;15;0;11.1;0.6;2.02;Graduate
3884;0;6;7;5;10.2;0;0;6;9;4;11.25;0;12.4;0.5;1.79;Graduate
3885;0;8;8;7;15.67571429;0;0;8;8;7;15.67571429;0;10.8;1.4;1.74;Graduate
3886;0;6;9;6;10.83333333;0;0;6;8;6;12;0;11.1;0.6;2.02;Graduate
3889;0;5;7;5;13;1;0;5;7;5;13.33333333;0;7.6;2.6;0.32;Graduate
3890;0;7;7;7;12.24285714;0;0;8;8;8;14.125;0;15.5;2.8;-4.06;Graduate
3893;0;5;11;4;14.25;0;0;5;7;4;12.5;0;12.7;3.7;-1.7;Graduate
3896;0;7;7;6;13.18333333;0;0;7;7;6;13.18333333;0;7.6;2.6;0.32;Graduate
3898;0;7;8;7;11.9725;0;0;8;8;8;12.65125;0;15.5;2.8;-4.06;Graduate
3899;0;6;7;5;12.4;0;0;6;8;5;12.8;0;9.4;-0.8;-3.12;Graduate
3901;0;7;7;6;13.9;0;0;7;7;6;13.9;0;7.6;2.6;0.32;Graduate
3906;0;6;10;6;11;0;0;6;14;3;11.33333333;0;10.8;1.4;1.74;Graduate
3907;0;8;8;7;13.95714286;0;0;8;8;7;13.95714286;0;12.7;3.7;-1.7;Graduate
3909;0;6;8;6;13.33333333;0;0;6;7;6;15.28571429;0;11.1;0.6;2.02;Graduate
3912;3;6;7;6;15.71428571;0;2;6;7;6;15.5;0;13.9;-0.3;0.79;Graduate
3913;0;6;8;5;11;0;0;6;9;5;11.4;0;13.9;-0.3;0.79;Graduate
3914;0;5;8;4;12.25;0;0;5;7;4;12.75;2;7.6;2.6;0.32;Graduate
3916;0;5;6;5;13;0;0;5;5;5;14;0;7.6;2.6;0.32;Graduate
3917;0;6;11;4;12;0;0;6;7;6;13;0;10.8;1.4;1.74;Graduate
3918;0;6;6;6;13.33333333;0;0;6;7;6;12.33333333;0;7.6;2.6;0.32;Graduate
3920;0;8;8;7;12.91;0;0;8;8;7;12.91;0;10.8;1.4;1.74;Graduate
3921;0;6;8;6;11;0;0;6;13;3;11;0;9.4;-0.8;-3.12;Graduate
3922;0;7;8;6;13.58;0;0;8;8;8;12.93625;0;15.5;2.8;-4.06;Graduate
3923;0;6;10;4;12.4;0;0;6;8;6;12.5;0;12.4;0.5;1.79;Graduate
3924;4;9;13;8;12.88888889;0;2;7;9;7;13;0;13.9;-0.3;0.79;Graduate
3927;0;8;8;8;14.34125;0;0;8;8;8;14.34125;0;9.4;-0.8;-3.12;Graduate
3929;0;0;0;0;0;0;0;0;0;0;0;0;9.4;-0.8;-3.12;Graduate
3931;0;6;6;6;13.33333333;0;0;6;6;6;14.16666667;0;12.7;3.7;-1.7;Graduate
3932;0;6;8;6;14.5;0;0;6;9;6;12.85714286;0;13.9;-0.3;0.79;Graduate
3933;5;10;13;8;12.66666667;0;5;10;12;10;13.4;0;11.1;0.6;2.02;Graduate
3939;0;7;7;7;14.20857143;0;0;8;9;8;15.12777778;0;11.1;0.6;2.02;Graduate
3940;0;7;7;7;14.30714286;0;0;8;8;8;15.0125;0;12.4;0.5;1.79;Graduate
3943;0;6;10;6;12;0;0;6;12;4;11;0;12.7;3.7;-1.7;Graduate
3946;0;6;7;6;13.85714286;0;0;6;7;6;14.28571429;0;13.9;-0.3;0.79;Graduate
3947;0;0;0;0;0;0;0;0;0;0;0;0;15.5;2.8;-4.06;Graduate
3949;0;6;8;5;11;0;0;6;9;5;13;0;12.4;0.5;1.79;Graduate
3950;0;5;9;5;13.2;0;0;5;13;5;14.4;5;16.2;0.3;-0.92;Graduate
3953;0;8;8;7;14.21428571;0;0;8;8;7;14.21428571;0;12.7;3.7;-1.7;Graduate
3954;0;5;5;5;13;0;0;5;5;5;12.4;0;7.6;2.6;0.32;Graduate
3957;0;5;6;5;12.8;1;0;5;6;5;12.6;0;9.4;-0.8;-3.12;Graduate
3958;0;5;11;4;13.6;2;0;5;9;4;12.2;0;9.4;-0.8;-3.12;Graduate
3959;0;7;7;7;13.97142857;0;0;8;8;8;15.75;0;13.9;-0.3;0.79;Graduate
3960;0;6;8;6;15;0;0;6;9;6;14.85714286;0;11.1;0.6;2.02;Graduate
3962;20;26;27;26;15.07777778;0;14;17;17;17;15.02352941;0;15.5;2.8;-4.06;Graduate
3963;0;7;7;6;13.38333333;0;0;7;7;6;13.38333333;0;7.6;2.6;0.32;Graduate
3964;6;12;12;12;13.25;0;4;11;16;10;13.09090909;0;8.9;1.4;3.51;Graduate
3966;0;8;8;8;13.01125;0;0;8;8;8;13.01125;0;9.4;-0.8;-3.12;Graduate
3969;1;6;9;6;13;0;1;6;18;3;12.66666667;0;12.4;0.5;1.79;Graduate
3970;0;5;5;5;12;0;0;5;7;5;11.4;0;12.7;3.7;-1.7;Graduate
3971;0;6;6;6;12.16666667;0;0;6;7;5;13.8;0;12.7;3.7;-1.7;Graduate
3972;0;7;10;6;11.85;0;0;8;10;7;13.65;0;16.2;0.3;-0.92;Graduate
3973;0;5;8;4;11;0;0;5;6;5;11.2;0;7.6;2.6;0.32;Graduate
3974;0;7;9;7;12.32777778;0;0;8;10;8;11.736;0;15.5;2.8;-4.06;Graduate
3975;0;5;9;4;12;0;0;5;10;5;13.42857143;1;10.8;1.4;1.74;Graduate
3976;0;7;7;7;14.42857143;0;0;8;9;8;14.51111111;0;16.2;0.3;-0.92;Graduate
3977;0;7;7;7;13.78;0;0;8;8;8;12.6125;0;12.4;0.5;1.79;Graduate
3978;0;7;7;6;13.8;0;0;7;7;6;13.8;0;7.6;2.6;0.32;Graduate
3979;0;7;7;7;14.85714286;0;0;7;7;7;15.14285714;0;13.9;-0.3;0.79;Graduate
3981;0;6;7;6;12.14285714;0;0;6;6;6;13.33333333;0;13.9;-0.3;0.79;Graduate
3982;0;6;7;6;15.66666667;0;0;6;6;6;14.83333333;0;8.9;1.4;3.51;Graduate
3983;0;7;13;5;12.5;0;0;8;14;7;12.16666667;0;15.5;2.8;-4.06;Graduate
3984;0;6;7;6;12.83333333;0;0;6;6;6;13.16666667;0;12.4;0.5;1.79;Graduate
3986;0;6;6;6;12.5;0;0;6;6;6;12.66666667;0;7.6;2.6;0.32;Graduate
3987;0;6;14;4;11.25;0;0;6;9;5;13;0;9.4;-0.8;-3.12;Graduate
3988;0;7;7;6;15.25;0;0;7;7;6;15.25;0;7.6;2.6;0.32;Graduate
3989;0;5;13;5;14;2;0;5;10;3;12;1;9.4;-0.8;-3.12;Graduate
3990;15;16;16;13;12.07692308;0;13;13;13;11;12.09090909;0;16.2;0.3;-0.92;Graduate
3991;11;16;17;16;14.625;0;6;10;12;9;14.88888889;0;8.9;1.4;3.51;Graduate
3993;0;6;8;6;12.83333333;0;0;6;6;6;12.16666667;0;8.9;1.4;3.51;Graduate
3994;0;6;6;6;12.5;0;0;6;7;5;11.8;0;10.8;1.4;1.74;Graduate
3995;5;12;13;12;11.23076923;0;3;11;18;9;12.77777778;0;11.1;0.6;2.02;Graduate
3998;0;7;10;7;10.98571429;0;0;8;11;8;12.3;0;10.8;1.4;1.74;Graduate
4003;0;6;6;6;13.5;0;0;6;6;6;13.33333333;0;12.4;0.5;1.79;Graduate
4004;0;7;7;6;13.51666667;0;0;7;7;6;13.51666667;0;7.6;2.6;0.32;Graduate
4005;0;6;6;6;13.16666667;0;0;6;8;6;13.28571429;0;8.9;1.4;3.51;Graduate
4007;0;6;8;6;13.125;0;0;6;10;6;13;0;16.2;0.3;-0.92;Graduate
4014;2;7;7;7;16.13142857;0;0;8;9;8;15.52222222;0;11.1;0.6;2.02;Graduate
4015;0;7;7;7;14.83857143;0;0;8;9;8;14.8;0;12.4;0.5;1.79;Graduate
4019;0;6;6;6;13.16666667;0;0;6;6;6;14;0;13.9;-0.3;0.79;Graduate
4020;0;8;8;8;13.9475;0;0;8;8;8;13.9475;0;9.4;-0.8;-3.12;Graduate
4022;2;8;11;7;12.75;0;2;7;7;7;12.28571429;0;16.2;0.3;-0.92;Graduate
4023;0;5;6;5;12.6;0;0;5;8;5;11.25;0;10.8;1.4;1.74;Graduate
4027;8;12;17;12;11.83333333;0;3;12;22;9;12.7;0;15.5;2.8;-4.06;Graduate
4029;0;6;6;6;13.83333333;0;0;6;8;6;13.875;0;10.8;1.4;1.74;Graduate
4031;0;5;5;5;11.8;0;0;5;5;5;13.2;0;10.8;1.4;1.74;Graduate
4033;0;8;8;8;13.74625;0;0;8;8;8;13.74625;0;9.4;-0.8;-3.12;Graduate
4037;0;6;6;6;13.33333333;0;0;6;10;5;14.5;0;10.8;1.4;1.74;Graduate
4039;0;6;7;6;15.66666667;0;0;6;8;6;15.28571429;0;8.9;1.4;3.51;Graduate
4040;0;7;9;7;11.85714286;0;0;7;7;7;11.85714286;0;16.2;0.3;-0.92;Graduate
4041;0;5;12;5;14.5;2;0;5;5;5;13.6;0;9.4;-0.8;-3.12;Graduate
4042;0;6;6;6;12.16666667;0;0;6;7;6;13.71428571;0;15.5;2.8;-4.06;Graduate
4043;0;6;6;5;12.6;0;0;6;8;6;12;0;11.1;0.6;2.02;Graduate
4045;0;6;6;6;12.66666667;0;0;6;7;6;13;0;8.9;1.4;3.51;Graduate
4047;0;6;7;6;12.85714286;0;0;6;10;4;13;0;12.7;3.7;-1.7;Graduate
4048;0;8;8;7;13.9;0;0;8;8;7;13.9;0;12.7;3.7;-1.7;Graduate
4049;0;8;8;7;13.81714286;0;0;8;8;7;13.81714286;0;10.8;1.4;1.74;Graduate
4050;1;7;10;6;13.31428571;0;2;8;10;7;12.875;0;8.9;1.4;3.51;Graduate
4052;0;6;6;6;12.16666667;0;0;6;6;6;12.16666667;0;12.4;0.5;1.79;Graduate
4055;0;6;6;6;14.66666667;0;0;6;7;6;14.57142857;0;8.9;1.4;3.51;Graduate
4057;0;6;8;6;14;0;0;6;18;3;12.66666667;0;12.4;0.5;1.79;Graduate
4059;1;6;14;6;15.53846154;0;0;6;9;6;12.625;0;15.5;2.8;-4.06;Graduate
4061;0;6;6;6;15;0;0;6;6;6;14.83333333;0;8.9;1.4;3.51;Graduate
4062;0;5;11;4;12.25;0;0;5;9;5;13.28571429;0;12.7;3.7;-1.7;Graduate
4063;7;11;13;11;15.69230769;0;4;9;9;9;15.55555556;0;8.9;1.4;3.51;Graduate
4064;0;5;7;5;12.28571429;0;0;5;9;5;12.75;1;16.2;0.3;-0.92;Graduate
4067;0;7;10;7;11.88888889;0;0;8;10;8;11.95625;0;12.7;3.7;-1.7;Graduate
4069;0;5;6;5;11.8;0;0;5;5;5;12.6;0;9.4;-0.8;-3.12;Graduate
4070;0;6;7;6;11.16666667;0;0;6;9;6;11.66666667;0;9.4;-0.8;-3.12;Graduate
4071;0;7;7;7;14.05714286;0;0;8;9;8;14.6;0;16.2;0.3;-0.92;Graduate
4074;0;6;7;6;13.5;0;0;6;7;6;14;0;15.5;2.8;-4.06;Graduate
4075;0;7;10;7;12.625;0;0;8;8;8;13.0625;0;15.5;2.8;-4.06;Graduate
4077;0;8;8;7;13.97142857;0;0;8;8;7;13.97142857;0;12.7;3.7;-1.7;Graduate
4079;0;5;5;5;12.8;0;0;5;6;5;15.33333333;0;10.8;1.4;1.74;Graduate
4084;0;5;7;5;13.71428571;0;0;5;7;5;13.14285714;0;16.2;0.3;-0.92;Graduate
4087;0;6;7;6;12.66666667;0;0;6;7;6;13.33333333;0;12.7;3.7;-1.7;Graduate
4091;0;6;10;5;11.4;0;1;6;7;6;11.16666667;0;7.6;2.6;0.32;Graduate
4094;0;6;6;6;12.16666667;0;0;6;7;6;12.14285714;0;15.5;2.8;-4.06;Graduate
4095;0;6;17;4;13.75;0;0;6;15;6;14.5;0;16.2;0.3;-0.92;Graduate
4096;0;7;7;6;15.43333333;0;0;7;7;6;15.43333333;0;7.6;2.6;0.32;Graduate
4097;0;6;6;6;13.83333333;0;0;6;6;6;15.5;0;11.1;0.6;2.02;Graduate
4098;7;14;21;12;11.83333333;0;11;12;15;11;11.36363636;0;12.7;3.7;-1.7;Graduate
4102;0;6;6;6;11.16666667;0;0;6;6;6;12.16666667;0;7.6;2.6;0.32;Graduate
4103;0;6;6;6;14.66666667;0;0;6;8;6;12.42857143;0;8.9;1.4;3.51;Graduate
4105;0;6;9;6;13.71428571;0;0;6;6;6;14.16666667;0;13.9;-0.3;0.79;Graduate
4106;0;5;5;5;12.8;0;0;5;10;5;11.44444444;0;10.8;1.4;1.74;Graduate
4107;0;6;9;4;13.25;0;0;6;11;5;11.8;0;12.4;0.5;1.79;Graduate
4109;0;8;8;7;15.11;0;0;8;8;7;15.11;0;10.8;1.4;1.74;Graduate
4110;0;6;10;4;11;0;0;6;8;5;11.2;0;10.8;1.4;1.74;Graduate
4111;0;8;8;7;15.79857143;0;0;8;8;7;15.79857143;0;10.8;1.4;1.74;Graduate
4112;0;7;7;7;13.77571429;0;0;8;8;8;15.6;0;12.4;0.5;1.79;Graduate
4113;0;8;11;7;12.16;0;0;8;11;7;12.16;0;10.8;1.4;1.74;Graduate
4115;0;6;6;6;14.33333333;0;0;6;6;6;15.5;0;12.4;0.5;1.79;Graduate
4118;0;8;8;7;14.2;0;0;8;8;7;14.2;0;12.7;3.7;-1.7;Graduate
4119;0;5;6;5;12.2;0;0;5;5;5;13.2;0;10.8;1.4;1.74;Graduate
4120;0;6;10;4;13;0;0;6;9;5;13.66666667;0;9.4;-0.8;-3.12;Graduate
4121;0;8;8;7;12.48571429;0;0;8;8;7;12.48571429;0;12.7;3.7;-1.7;Graduate
4122;0;6;7;6;17;0;0;6;7;6;16.28571429;0;11.1;0.6;2.02;Graduate
4123;0;6;7;5;10.8;0;0;6;9;6;10.16666667;0;8.9;1.4;3.51;Graduate
4124;0;7;7;6;14.71666667;0;0;7;7;6;14.71666667;0;7.6;2.6;0.32;Graduate
4128;0;6;7;6;12.33333333;0;0;6;6;6;11.66666667;0;10.8;1.4;1.74;Graduate
4129;0;12;22;6;15.30769231;0;0;10;13;6;13.875;0;15.5;2.8;-4.06;Graduate
4130;0;7;7;6;12.66666667;0;0;7;7;6;12.66666667;0;7.6;2.6;0.32;Graduate
4131;0;7;10;7;14.368;0;0;8;8;8;14.44875;0;15.5;2.8;-4.06;Graduate
4132;0;8;8;7;12.08428571;0;0;8;8;7;12.08428571;0;10.8;1.4;1.74;Graduate
4135;0;6;12;4;11;0;0;6;9;6;11.5;0;9.4;-0.8;-3.12;Graduate
4136;0;6;8;5;12.8;0;0;6;8;5;11;0;9.4;-0.8;-3.12;Graduate
4137;0;8;8;7;11.85714286;0;0;8;8;7;11.85714286;0;12.7;3.7;-1.7;Graduate
4138;0;6;8;6;12.28571429;0;0;6;10;5;13;0;8.9;1.4;3.51;Graduate
4140;0;6;11;4;11.25;0;0;6;12;4;11.4;0;15.5;2.8;-4.06;Graduate
4143;0;6;10;6;11.66666667;0;0;6;7;6;11;0;7.6;2.6;0.32;Graduate
4150;11;14;26;12;13.4173913;1;11;14;26;12;13.4173913;1;7.6;2.6;0.32;Graduate
4151;0;6;6;6;15.16666667;0;0;6;7;6;14.85714286;0;7.6;2.6;0.32;Graduate
4152;0;6;10;5;13.83333333;0;0;6;13;5;12.5;0;16.2;0.3;-0.92;Graduate
4153;0;5;6;5;13.33333333;0;0;5;7;4;14.8;0;7.6;2.6;0.32;Graduate
4156;0;6;12;5;15;0;0;6;9;6;13.42857143;0;16.2;0.3;-0.92;Graduate
